|4|0|2|6
100000208426984|0|0|1|1
100026179159265|0|0|1|1
100000410805441|0|1|0|1
100001320994712|0|0|1|1
100024662934000|0|0|1|1
100002460304257|0|0|1|1
100000916107658|0|2|0|2
100010975004350|1|0|6|7
100021568374193|0|0|1|1
1068132799|1|0|3|4
100016501350620|0|1|3|4
100027852072683|1|0|0|1
1565758110|0|1|0|1
100000589522774|0|1|0|1
1123756775|0|1|0|1
1807811139|0|0|1|1
100024756011102|0|1|0|1
100005384672953|1|0|0|1
100004090834517|0|0|1|1
100001595584485|0|2|0|2
1484393649|0|1|0|1
100016994916023|0|1|0|1
100004340912573|0|2|0|2
100000125953297|0|1|0|1
100012975940496|0|0|1|1
100027205839404|0|0|1|1
770629579714826|62|39|45|146
100007088766865|1|0|0|1
100000520955557|0|0|1|1
100021765549181|1|0|0|1
100003325520396|0|1|0|1
100000674355443|1|0|0|1
100002790316214|0|0|1|1
100001394854079|0|0|1|1
100003786581972|0|1|1|2
100000145960359|1|1|0|2
100011985616533|1|0|0|1
1673390101|0|1|5|6
1473137808|0|2|3|5
100000198974682|0|1|0|1
100013169226894|0|1|0|1
100011427840057|0|0|1|1
100000634197547|0|0|1|1
100000124508682|1|0|0|1
100021955246532|0|1|0|1
100028800730206|1|0|0|1
530203127|12|6|7|25
100001384341546|1|0|0|1
100001994640526|1|1|1|3
100003375951467|0|1|0|1
100004535408350|1|0|0|1
100003544549600|0|1|1|2
100003723043293|0|0|1|1
100001925806368|0|0|1|1
100005526425104|0|1|0|1
100002198979915|0|1|0|1
100010757715263|1|0|0|1
100002253417082|1|3|0|4
100006444608822|0|1|0|1
100024311108596|0|0|1|1
100000513526186|1|0|1|2
100009952816546|0|0|2|2
100026312852293|1|1|1|3
100001444483482|0|0|1|1
100000467230759|0|2|0|2
1399923677|0|1|0|1
100031916700305|0|1|0|1
100000442498034|0|0|1|1
100003862814557|0|1|0|1
1308084652|0|1|0|1
100024521320490|0|1|0|1
100024255122215|1|0|0|1
100004791097398|0|1|0|1
100018293175095|0|1|0|1
1392861938|0|1|0|1
100024553251345|0|0|2|2
1558165210|0|1|0|1
100011469019336|0|1|3|4
1423672310|0|0|1|1
100001586778955|0|0|1|1
574522849601147|0|1|6|7
100024542832508|1|0|0|1
100002378882743|1|0|0|1
100024793621139|0|0|1|1
100035878935514|1|0|0|1
100001774132411|0|0|1|1
100027543286461|0|0|1|1
100004460894923|0|0|3|3
100033114994926|0|1|0|1
100008646422107|0|1|0|1
100002163614904|5|1|1|7
100018056375347|0|1|0|1
1766245986|1|0|0|1
100000798502198|0|0|1|1
100014539800413|0|0|1|1
100001475567520|1|0|0|1
100009647990997|0|1|0|1
100015876217654|0|1|0|1
100035702645897|0|1|0|1
1392326869|0|0|2|2
1396186933|3|1|1|5
1378748636|0|1|0|1
100032386625774|3|0|0|3
1001152283|0|0|1|1
100011283305507|1|0|0|1
100002972134054|0|2|0|2
100012957870934|0|1|1|2
100002299600544|0|0|1|1
1832480514|0|0|1|1
100002612556015|0|1|0|1
100000416402562|0|0|1|1
100014912140612|0|0|1|1
100002969728639|1|0|0|1
100011341623845|0|0|1|1
100006223692069|1|0|2|3
100019258024605|0|2|0|2
100000930362143|0|1|0|1
100012568202974|2|1|1|4
100000224291171|0|0|1|1
100000955875699|0|0|1|1
100000322708430|3|1|7|11
100020184125700|0|1|0|1
100030397418386|0|1|0|1
100034988182705|0|1|0|1
100001426466733|0|0|1|1
616475585|0|0|1|1
100010482374974|0|1|0|1
100019733709134|1|1|11|13
100023831063060|0|0|2|2
100030883007875|0|0|1|1
100005534348609|1|0|0|1
100006842467746|0|1|1|2
100035919496054|0|0|1|1
100002408707528|2|0|1|3
100012478810902|3|1|1|5
100003685418700|1|0|0|1
100000983337653|0|1|0|1
100001130635014|0|0|2|2
100029150293468|0|0|1|1
100016380375415|0|3|4|7
100010895527054|0|0|1|1
100029068990054|0|0|1|1
1306958135|0|0|1|1
100000447081501|0|0|1|1
100004018037157|0|0|2|2
737049385|0|0|1|1
100008252084562|0|0|1|1
100002016427591|0|0|1|1
100002307384680|1|1|0|2
100001054627160|0|0|1|1
100025825673456|0|0|1|1
100003474339903|0|0|1|1
100000562256632|0|0|1|1
100000345154927|0|1|1|2
100030241249448|1|0|0|1
100004412916914|0|0|1|1
100006997239004|6|0|1|7
100002379772313|0|1|1|2
100024179055851|0|0|1|1
100019916591407|0|0|1|1
100004024814385|1|0|0|1
100012389828394|1|1|0|2
100009222982008|0|0|1|1
100023056623640|0|0|1|1
100000525180472|0|1|0|1
100004310250337|0|1|0|1
100022692786905|0|1|0|1
100000602052764|0|1|0|1
100016116337007|0|1|0|1
582664602|1|0|0|1
100006574181081|0|0|1|1
100012999707799|0|0|1|1
1764565715|0|1|0|1
100007344435004|0|1|1|2
100008049998398|0|0|1|1
100009178335783|0|0|1|1
100027981942931|0|0|1|1
100023646474301|0|1|0|1
100019161137995|0|0|1|1
100026481070055|0|1|0|1
100035696703648|0|0|1|1
100036413003349|3|1|1|5
1394785504|0|2|13|15
100024674193825|1|0|0|1
100000445743201|0|1|0|1
100023032628633|0|0|1|1
1381363693|0|0|1|1
100026521897589|0|0|1|1
100001318738271|2|1|0|3
100013499737984|0|0|1|1
100022505538576|1|0|0|1
100014778947165|0|0|1|1
100024449537314|0|0|1|1
1256520112|0|0|1|1
100012631638190|0|0|1|1
100002257959886|0|0|1|1
1764026519|1|0|2|3
1164811832|1|0|0|1
100031825599397|0|1|0|1
100000275552268|0|1|0|1
1577156733|0|1|0|1
100013692098610|0|1|0|1
100025091344976|0|0|1|1
100001333231658|0|1|0|1
100017954970578|0|0|1|1
100025931633579|0|0|1|1
100002092266995|0|0|1|1
100006587131084|1|0|0|1
100003856745110|0|0|1|1
100004807294340|0|1|0|1
100036145513351|0|5|2|7
1484806841|1|0|0|1
100023914191690|0|0|1|1
1074594077|0|0|1|1
100001665152258|0|1|1|2
1228021396|0|0|1|1
100003239585789|0|0|2|2
100006635837834|0|1|0|1
100002759607835|1|0|0|1
100032135015682|1|0|4|5
100010834833766|0|0|1|1
100000012136900|0|1|0|1
100013161212589|0|1|0|1
100003677985062|0|1|0|1
100002815437556|1|0|0|1
100003609287811|0|1|0|1
100001360476557|0|0|1|1
100008874276019|1|0|3|4
100022964234644|1|0|1|2
100025464321363|0|2|3|5
100002858994272|0|0|2|2
100035065113405|1|0|0|1
1791164240|1|0|0|1
100000345212426|0|0|1|1
100015099467627|1|0|0|1
100035027116185|2|2|5|9
362079990640770|0|1|0|1
100031265221043|0|0|1|1
1650567690|0|1|0|1
100003379031451|1|0|0|1
1835073399|1|1|1|3
100013838587188|0|0|1|1
100008471138306|1|0|1|2
707794764|1|0|0|1
1477470402|0|1|0|1
100001933875656|1|0|0|1
100013113938185|0|0|1|1
1718649307|1|0|0|1
100000892060934|0|1|1|2
717541445|0|0|1|1
100018909854006|0|0|1|1
100026146386635|0|1|1|2
100001662753967|0|1|0|1
100017860299361|0|1|1|2
100034487314453|1|0|0|1
100030102681005|1|0|0|1
100033694208313|1|2|0|3
100003576935583|0|0|1|1
1671442543|0|0|1|1
100021803290995|0|1|0|1
1152336358|1|1|0|2
100024283576571|0|0|1|1
100000197990816|5|0|0|5
100010322884584|0|1|0|1
1271204380|1|0|0|1
100007742297142|0|0|1|1
100002456766406|1|0|8|9
100006141123006|0|1|4|5
100001006798388|0|1|0|1
100008443750301|0|0|1|1
100001871773609|0|0|3|3
100025998427179|0|0|1|1
100006536520443|0|0|1|1
1097821449|0|1|0|1
100002306554504|0|0|1|1
100005535406554|0|1|0|1
1088389089|0|1|0|1
100015182281512|1|2|2|5
100013606180932|0|0|1|1
100012309432338|1|0|0|1
100000864534039|1|0|0|1
100031638468881|1|0|0|1
100025233021518|1|0|0|1
100000226527912|1|0|0|1
100007364565529|1|0|0|1
100017254200392|3|2|0|5
100008296247920|0|1|0|1
100007203069320|1|0|0|1
100002154730915|0|0|1|1
100000844638762|0|0|2|2
100013224397352|0|1|0|1
100014028073607|1|0|0|1
100000728747886|1|0|0|1
1080616089|2|0|0|2
100018416380922|0|0|2|2
100003555301048|0|0|1|1
100034550822335|0|1|0|1
100014157391656|0|1|0|1
1541587515|0|0|1|1
100005785862114|0|1|0|1
100000166406694|1|0|0|1
100010976268137|0|0|1|1
100000083524757|1|0|0|1
100023394903095|1|0|3|4
100015767195931|1|0|1|2
1243208364|0|0|1|1
100013926287741|1|0|1|2
100000324150694|0|0|1|1
1594091897|1|2|0|3
100027594065246|2|0|1|3
1451636234|1|0|0|1
100012443046732|1|0|0|1
100030262932132|0|0|1|1
1237421673|0|0|1|1
100001190944053|0|0|1|1
100001714796388|1|0|1|2
1016979921|0|1|2|3
100005000078555|0|1|0|1
100012687341855|1|0|0|1
100009956828657|0|0|1|1
100000015634663|0|0|1|1
100018904964868|0|1|0|1
100010208100206|0|0|1|1
100006783404125|0|0|2|2
100021626123244|1|0|0|1
100025517103659|0|0|1|1
100017365622949|0|0|1|1
1604485402|0|3|0|3
100006451746313|0|1|0|1
100017579236524|6|1|0|7
1577012866|0|0|1|1
1785678776|0|1|0|1
1114365004|0|0|2|2
100004711575089|1|0|0|1
100000967581930|5|2|1|8
100006447737878|0|0|1|1
100023142341996|1|0|0|1
100004565080128|1|0|0|1
100009203042632|2|2|0|4
1084069170|0|0|1|1
100000927818922|0|0|1|1
100015142965943|0|1|1|2
100025640000562|0|1|0|1
100028284283222|0|0|1|1
100012820721820|1|0|0|1
100035503335384|1|0|0|1
100017118522068|0|0|5|5
100030430841296|0|0|1|1
100013892130975|1|0|0|1
100031121323013|0|1|0|1
100027292670678|0|1|0|1
100017804042889|0|0|1|1
100026510683844|2|1|1|4
100033233131756|0|1|0|1
100000876116608|0|1|0|1
100023540883931|0|0|1|1
100015843600887|0|2|0|2
100013023696885|2|0|0|2
100011344160525|0|0|1|1
1812166717|1|0|0|1
100005032081155|1|0|0|1
100006098441101|1|0|0|1
100000220351567|0|1|0|1
100032541998955|0|1|0|1
1279656658|0|0|1|1
1719094193|4|1|0|5
100005018285577|1|0|0|1
694424353|1|0|0|1
100022621951595|1|1|0|2
100003259667586|0|1|0|1
100009642617141|0|1|0|1
100001558106291|0|1|0|1
100032619323172|0|0|1|1
100000475983079|0|0|1|1
1779587577|5|0|1|6
100028077510543|0|1|1|2
100013787051771|0|0|1|1
100027892043523|0|0|1|1
100000136876374|0|0|1|1
100000060475215|0|0|1|1
100001765488230|0|0|1|1
1572297693|0|1|0|1
100025737306232|1|0|0|1
100005404510158|0|2|0|2
100000990840931|0|0|1|1
1849149193|0|1|0|1
100009490868076|0|0|1|1
100011340168624|0|1|0|1
100000511873364|0|0|1|1
100004966027502|0|0|1|1
100000616381703|0|0|1|1
100013145295329|1|0|4|5
100014061125688|0|0|1|1
100007898445287|1|0|2|3
100002730592875|1|0|0|1
100016942150887|0|0|2|2
100025143513824|0|2|0|2
100007568192034|0|0|1|1
1837455987|0|1|0|1
100000464601043|0|1|0|1
100004489211860|0|1|0|1
100003752086193|0|0|1|1
100018237378454|0|1|0|1
100016550133102|0|1|0|1
1236998494|0|0|1|1
100015633769480|0|1|0|1
100021891587409|1|0|0|1
100027342243671|1|1|1|3
100003968631253|0|1|0|1
100002093437069|0|0|4|4
100001363457328|0|1|0|1
100012668198273|2|4|2|8
100021470526027|0|0|3|3
100000218195927|0|0|1|1
100009788417874|0|0|1|1
100035541409588|1|0|0|1
100005318371867|0|0|1|1
100010438241243|0|0|1|1
100001591456626|0|1|0|1
1027364423|0|0|1|1
100016796388917|1|0|0|1
100002800160836|1|0|0|1
100003584473933|1|0|0|1
100002869977297|0|0|1|1
1256482173|0|0|1|1
100016205774029|0|0|1|1
100001270790161|0|1|0|1
100000655392098|4|1|1|6
100002330733516|0|1|0|1
100003646906189|0|0|2|2
1400148738|1|1|0|2
100006844098263|1|1|3|5
100001802273156|1|1|0|2
100007835620032|1|0|0|1
100005615863018|0|0|1|1
100000709047603|1|0|0|1
100010268682105|6|1|4|11
100024355760114|0|1|0|1
100034500630936|0|0|1|1
100000979345973|0|0|1|1
100024481365725|0|0|1|1
100000056826487|1|0|0|1
100002346130560|0|0|2|2
100003394749150|1|0|1|2
100010460569195|2|1|1|4
100001646629670|1|3|0|4
100023114233177|0|1|0|1
618493508|0|2|1|3
1580514497|0|2|0|2
100023440189653|0|1|0|1
100017187556237|0|0|1|1
100001806145786|1|0|0|1
100010736619463|1|2|0|3
1596083700|0|1|0|1
100012772668116|0|1|0|1
100011299953386|0|1|0|1
100015391037982|1|0|0|1
100000012445078|0|0|1|1
100004316500862|1|0|1|2
100035249796612|1|0|0|1
100014083455537|1|0|0|1
100000002913355|0|1|0|1
1225098386|1|0|0|1
100016749017392|0|1|1|2
100013113301136|0|0|1|1
100016621084065|0|0|1|1
1227340733|0|0|1|1
100000154034399|0|1|0|1
100005050114712|1|0|0|1
100000600040676|0|0|2|2
100000011834100|0|0|1|1
100004662697342|0|0|1|1
100000515891136|0|0|1|1
100004272283239|0|0|1|1
1839633385|0|6|1|7
1287224240|0|1|2|3
100000420949666|0|0|1|1
100010048901118|0|0|1|1
100007757160935|0|0|2|2
100001051355970|0|0|1|1
100002267434248|0|0|1|1
100004792683439|0|0|1|1
1470724087|0|0|1|1
100007638731793|1|0|1|2
100020700194460|3|0|0|3
100000853569743|0|1|0|1
100000971248902|0|2|0|2
100026680394249|0|0|1|1
100002054305847|0|0|1|1
100024588643802|1|0|2|3
100002456514253|0|0|1|1
100000115304065|1|0|0|1
100022773470570|0|1|2|3
1530366355|15|3|2|20
100001584537763|0|0|1|1
100003491584449|0|0|11|11
1796817186|0|0|1|1
100020989939897|1|0|0|1
100005216527924|0|0|1|1
100000320425718|0|0|1|1
100006976337277|0|0|1|1
1219950748|0|1|0|1
100001314557177|0|0|1|1
100004594276508|0|0|1|1
100025661406087|1|0|0|1
100000511090862|0|0|1|1
100000433723818|1|0|1|2
100003744536333|0|0|1|1
100001165206573|0|1|0|1
100024658123908|2|1|1|4
100001126168887|0|0|1|1
100026784190617|0|0|1|1
100021648167731|0|0|1|1
100011860745609|0|1|0|1
100000541535711|0|1|2|3
100004681028355|1|0|0|1
100000083365506|2|1|2|5
100006162218854|0|1|0|1
100002452844903|1|0|1|2
100029988893295|0|0|2|2
100012234701195|1|0|8|9
100023299983833|0|2|1|3
100000890529467|0|0|1|1
100012262563414|1|0|0|1
1787112330|0|0|1|1
100005408588991|0|0|1|1
100021147603336|0|0|4|4
100014341651782|0|0|1|1
100012469742213|0|1|1|2
100027325065878|0|1|0|1
100014535691062|0|0|1|1
100025502257405|1|0|0|1
100005720767132|0|0|1|1
100034636686345|0|1|6|7
100002329102157|0|1|0|1
100005010751873|0|1|0|1
100024275139908|1|0|0|1
100002019680587|1|0|0|1
100024907785625|0|0|1|1
100007937070457|0|1|0|1
100001603373722|0|0|2|2
100006735157809|0|0|1|1
100000503590479|1|0|0|1
100033576900597|0|0|1|1
100002862526852|0|3|1|4
100006627669191|0|0|1|1
100003593800536|1|0|0|1
100013196075013|2|0|0|2
100002064103270|0|0|1|1
100030515329540|2|0|0|2
100000282210157|0|1|0|1
100010739283698|1|0|0|1
100015649997279|0|1|0|1
100001415591241|0|1|0|1
100000832582203|1|0|0|1
1512062775|2|0|0|2
1114174501|0|1|0|1
100015222674438|0|0|1|1
100000207037629|0|0|1|1
1245357437|0|0|1|1
100000731093323|1|1|1|3
100000222603148|0|0|1|1
100018912378949|0|1|1|2
100027540412958|0|0|1|1
100005528075152|1|0|1|2
1692052446|0|1|0|1
100027802360576|0|0|1|1
100003193974567|0|0|1|1
100010960329232|0|0|1|1
100000760426199|0|0|1|1
100000823244761|0|1|0|1
1594716781|0|1|0|1
1494898263|0|0|1|1
100000717142799|0|0|1|1
100022247045082|0|0|1|1
100006803986975|0|0|1|1
100003748985336|0|0|1|1
100013641421872|0|0|2|2
100003404101951|0|1|0|1
100025665401938|0|1|1|2
1111754285|1|0|0|1
100015975845792|1|0|1|2
100022282762932|1|0|0|1
100037055622766|0|0|1|1
100025911617515|1|1|1|3
100001728722217|1|1|2|4
100012329946728|0|1|3|4
100015739476482|0|0|3|3
100000225255597|0|0|2|2
1810477740|1|3|1|5
100000079015963|0|1|0|1
100013542065539|0|0|2|2
100026116069232|0|0|1|1
100005907874595|0|1|0|1
1377107774|0|1|0|1
1676103423|0|0|1|1
100001488770677|3|1|0|4
1529825634|1|0|1|2
765309875|1|0|0|1
100035331440606|0|0|1|1
100022823953323|0|0|1|1
100033678306354|1|0|0|1
100001673175237|0|1|0|1
100002554968892|0|1|0|1
100010005515705|0|1|0|1
100019605364768|0|0|1|1
100000004661087|1|0|0|1
100009164777760|0|1|0|1
100024164082758|2|0|5|7
100035816898578|0|1|0|1
100014462796626|1|1|1|3
100000697856512|1|0|0|1
100008686729235|0|0|1|1
100003313342419|2|2|1|5
100001232402050|0|0|1|1
100004983669882|0|2|2|4
100000843312520|0|0|1|1
100004302397450|0|5|0|5
760805858|0|1|0|1
100000478240916|1|0|0|1
1594187385|0|0|1|1
1275910953|0|0|1|1
100024602059740|0|0|1|1
100033743628460|0|0|1|1
100016751860693|2|0|0|2
100022368050732|1|0|0|1
100003193445316|0|1|0|1
100018247201056|0|1|0|1
100012324788779|0|0|1|1
100003248910124|0|1|1|2
100022404197527|0|0|1|1
100002955824415|0|1|0|1
100013951505660|0|1|0|1
100001595444403|1|0|0|1
100000447407877|0|1|0|1
100022930712469|1|0|0|1
100033199600749|343|1|24|368
100008947515366|0|0|1|1
1054202906|0|0|1|1
100024174845093|1|0|0|1
100005509481802|0|1|1|2
100014413021517|2|0|0|2
1577686305|2|0|1|3
100000684552901|0|0|1|1
679684757|0|1|0|1
100008251333509|0|1|0|1
100006878741104|1|1|0|2
100014928990579|0|0|1|1
100000987305487|0|0|1|1
1518454116|1|0|0|1
100038119699614|0|0|1|1
100000345241500|1|0|0|1
100013381301090|0|2|1|3
100014145196945|0|0|1|1
1751621775|0|0|1|1
100021430627798|0|0|1|1
100002557921458|1|0|0|1
100002879005170|0|1|0|1
100005741928187|0|1|0|1
100002957301200|0|0|1|1
100009695325061|0|1|0|1
100022633761237|0|0|1|1
100001593721363|2|1|0|3
100000045567171|0|1|0|1
1732935696|0|2|0|2
100012882244031|0|0|10|10
1171606065|0|0|1|1
100009422304155|1|0|1|2
1831227050|0|1|0|1
100001009998434|1|0|0|1
100000225690959|0|0|1|1
100018290056670|0|0|1|1
100010516170837|4|0|0|4
1280951752|4|0|2|6
100003129164897|0|1|0|1
100017044268683|0|0|2|2
100011166582957|0|0|1|1
100006092312971|0|0|1|1
100002168800215|0|0|1|1
1626518845|0|1|0|1
100010245574171|0|0|1|1
100035743420891|1|1|3|5
100001705745129|0|0|1|1
100005054258288|1|3|0|4
1261102504|0|2|0|2
100028323102700|0|0|1|1
100000729190146|0|1|0|1
100000122463163|0|0|3|3
100001790863542|0|0|1|1
100003102184008|0|0|2|2
100000741415626|1|0|1|2
100000497795214|0|1|0|1
100000012651636|2|0|2|4
100000026426111|0|0|1|1
100003688144723|1|0|0|1
100015053670514|0|0|1|1
100010427622237|0|0|1|1
100003943528994|1|0|0|1
100001072035175|0|1|0|1
100010506703677|0|0|1|1
100011909256633|0|0|2|2
100000012993307|5|4|3|12
100018749250134|1|2|4|7
100001365156965|1|0|0|1
100001073623645|1|0|0|1
100013572187269|0|1|0|1
100026045580862|1|0|0|1
100000007440358|0|1|0|1
100001022461068|0|1|0|1
100000517485717|0|1|0|1
100001387955286|0|1|0|1
1394151526|0|0|1|1
1519895334|1|0|1|2
100027744218563|1|0|3|4
100003343598906|0|0|3|3
100003506766059|0|0|1|1
100028870478883|0|0|1|1
100013164731101|0|0|3|3
100000821294115|1|2|6|9
1147048152|0|0|1|1
100023440140300|0|2|0|2
1340529122|0|1|0|1
1206499151|0|0|1|1
100001053995173|0|1|0|1
100003247040673|0|1|0|1
100000031098089|1|0|0|1
100009009202655|0|0|1|1
100000827005652|0|0|2|2
1532647004|0|1|0|1
100000974758003|0|1|0|1
100002477098693|0|3|1|4
100002644478088|0|0|1|1
100002896046948|1|0|0|1
100024936783618|0|0|1|1
100015563020756|0|3|0|3
100005656981054|0|0|5|5
100015273363448|0|0|7|7
1646993858|0|1|0|1
100023761335532|0|2|4|6
1692761216|0|0|1|1
100007902705402|2|2|0|4
100014908752896|0|1|0|1
100028945834412|0|0|1|1
100000125150153|0|0|3|3
1336463410|0|1|0|1
100026887892335|0|0|1|1
100030245490543|0|1|0|1
100026618650529|0|1|0|1
100019397687100|0|2|0|2
100000009879533|0|0|2|2
100015860685706|1|0|0|1
1447899010|7|2|1|10
100001488251737|0|0|2|2
100003570704483|0|1|0|1
100003852657079|0|1|0|1
100006976505856|1|0|0|1
1464499620|0|1|0|1
100024578593501|0|0|1|1
100021752809419|0|0|1|1
100024504289683|0|1|0|1
100003642871387|0|1|0|1
100002746879688|1|0|0|1
100002551191757|0|0|1|1
100021760782746|1|0|0|1
100027054199293|0|0|4|4
100002413211705|0|2|0|2
100032233363738|0|2|0|2
100007115767123|1|0|0|1
100001265672494|1|0|0|1
100004462542749|0|1|0|1
100001198653748|0|1|0|1
100010669394606|3|1|0|4
100022333481690|0|0|1|1
100008382394685|0|4|1|5
100024564467416|2|3|13|18
100013784292950|0|2|1|3
100022580017269|3|0|0|3
100014262036590|2|3|8|13
100001244728173|1|0|0|1
100016745743356|1|0|0|1
100010433317396|0|0|1|1
1251654135|3|1|0|4
100004831961733|0|0|1|1
1567269777|2|0|1|3
755102683|1|2|0|3
100010665643277|0|0|1|1
100022793462058|0|1|0|1
100000089631352|1|0|0|1
100009206357765|1|1|1|3
1378822110|0|1|0|1
100001094380333|0|1|0|1
100003356677902|0|0|1|1
100002062846524|0|1|0|1
100006636132345|0|0|3|3
100013995257318|0|0|1|1
100011641300216|0|0|1|1
100023093799303|0|1|0|1
100002587362216|0|0|1|1
100027273620371|0|0|1|1
100002808160362|0|0|1|1
100013322949105|0|0|1|1
1613497483|0|0|1|1
100002467989737|1|0|0|1
100033852917998|0|0|1|1
100007114991180|0|0|2|2
100000389449045|0|2|7|9
100008460512574|0|0|1|1
100013359692806|0|1|1|2
100005300979700|1|0|0|1
783163194|0|0|1|1
100015029686995|1|0|4|5
100001052902634|1|0|0|1
100009019298093|1|1|7|9
100000193227431|1|0|1|2
100002833378418|0|0|1|1
100007268762530|1|0|1|2
100023387809383|0|0|1|1
100007734580145|0|0|3|3
100000774097209|0|1|0|1
100007582530332|0|0|1|1
100006312491341|1|0|0|1
100011069440693|1|0|0|1
100024162548718|0|0|4|4
100011375052282|0|0|1|1
100008355786392|0|0|1|1
100010723621463|0|1|0|1
100006620795342|0|0|1|1
100000176424444|0|1|0|1
100011147351208|0|1|0|1
100013716198461|0|1|0|1
1662308946|0|0|1|1
100006582675238|0|1|0|1
100011371928801|0|0|4|4
1192242104|2|0|0|2
100016115731478|0|0|1|1
100004698437312|0|0|1|1
100018029136903|1|0|0|1
100001492452254|0|0|1|1
100000426989079|0|1|0|1
100005698952924|0|3|0|3
100004727056068|1|0|1|2
100007490507611|0|1|0|1
560161641|0|0|1|1
100002529281308|0|0|1|1
100010527408433|0|1|0|1
1261806468|1|1|1|3
1313078673|0|0|1|1
100015342035611|0|0|2|2
100006457605137|0|1|1|2
100000516518183|0|0|1|1
100013633968280|1|0|0|1
1744046549|0|0|1|1
100007437551133|0|0|2|2
1450385820|0|0|1|1
1093824926|0|1|0|1
100016273472730|1|0|0|1
100029473068176|0|0|1|1
100011374877828|0|0|1|1
100010779368579|0|0|1|1
100001808844537|0|1|1|2
100028357352912|1|0|0|1
100021063906158|0|0|1|1
100005530537068|1|0|0|1
100011739780713|1|0|0|1
100000637561819|0|1|0|1
1622717624|1|0|0|1
100003974661247|0|1|0|1
100015132847657|0|0|1|1
100000940206490|0|0|1|1
1827511483|0|1|0|1
100000175340687|0|1|0|1
100006033043658|0|0|1|1
100001527380588|1|0|0|1
100000608946775|0|0|1|1
1466625131|2|1|0|3
100000689132551|0|0|2|2
100009282675020|3|0|0|3
100009894161756|0|1|0|1
100033172746857|1|0|0|1
100007734450567|0|0|1|1
100011267447014|1|0|0|1
1507925064|0|5|4|9
100022005113530|0|1|0|1
100003267970375|0|0|3|3
100026596363815|1|0|0|1
100021711760494|0|1|0|1
1487864329|0|0|1|1
100000402273930|0|1|0|1
100000307732621|0|0|1|1
100000527181522|2|0|1|3
100001017990534|1|0|0|1
100001497063462|0|1|3|4
100009172481657|2|0|0|2
1049369446|1|0|0|1
100012907538705|0|1|0|1
100014376375067|0|0|3|3
100028173751088|0|0|1|1
100004606455338|1|0|0|1
100003990620018|1|0|0|1
100024879857458|1|0|3|4
1760286109|0|0|1|1
100002546053207|0|2|2|4
100005459028323|0|0|1|1
100001961056468|0|0|1|1
100001134437588|0|0|1|1
629859004|0|0|1|1
100021197769723|0|1|0|1
100000733104189|0|1|0|1
100004830454342|1|1|0|2
100006117015801|0|0|1|1
100003282887746|0|0|1|1
100004021605251|1|0|0|1
100007853442713|3|0|0|3
100006483064406|1|0|2|3
100002801160226|0|1|0|1
100014615587426|1|1|3|5
100018203258731|0|0|2|2
100001142171828|5|1|2|8
100001786553114|0|1|0|1
100000148090412|0|1|1|2
100004854874618|0|1|0|1
100030632237526|0|0|1|1
100010899420005|0|0|1|1
100009728353787|1|0|0|1
100007625200616|0|1|0|1
100010073894502|0|0|1|1
100002230476920|1|0|0|1
100012035288789|0|0|1|1
100001727190784|1|0|0|1
100000639146064|1|0|0|1
1794457141|1|0|0|1
100003967943317|0|0|2|2
1527685770|0|0|1|1
100015144031040|1|1|0|2
100005665907383|0|1|0|1
100016532448509|0|0|1|1
100035234798881|0|2|1|3
100011037399676|0|0|1|1
100007807952189|0|0|1|1
100000676786940|0|0|1|1
100031661892676|1|0|0|1
609907982|0|2|1|3
100009721653671|0|1|0|1
100007664358147|0|1|0|1
100009468150404|0|1|0|1
100000504163032|0|1|0|1
100025343114805|0|1|0|1
100008121049427|0|0|1|1
100023588871304|1|0|3|4
1061614799|0|1|1|2
100002170147379|1|1|0|2
100027800464805|0|0|1|1
100023932900974|0|1|0|1
100007397705054|2|2|13|17
100001611895562|1|1|2|4
100009449705121|1|0|0|1
100006163841845|0|1|0|1
100000275313490|0|0|1|1
1439446326|0|1|0|1
100006197208655|0|0|1|1
100013239610447|0|0|1|1
100001619573885|1|0|0|1
100002120623139|0|0|2|2
100001079560361|0|0|1|1
100005745819826|0|1|0|1
100006377792417|0|0|1|1
100000617277477|0|1|0|1
100024448410806|0|1|0|1
100012061871248|0|1|0|1
100002066242918|1|2|0|3
100004608931098|1|0|0|1
100016038846236|1|0|0|1
1446881750|0|1|0|1
1113454977|0|1|0|1
100003617574415|0|0|1|1
100000403001683|1|0|0|1
100021898150418|1|0|0|1
100003310770377|1|0|0|1
1186883059|0|1|0|1
100004227603729|0|0|3|3
100004094379885|0|0|1|1
100004531144112|2|0|5|7
603668835|2|0|0|2
100001191928962|0|1|1|2
100001550252485|0|0|1|1
100011594539298|0|0|1|1
1634771852|0|1|0|1
100006968595008|0|1|1|2
100024655781553|0|0|2|2
100032936896754|0|0|5|5
100008430248154|1|0|0|1
100000564070790|0|1|0|1
100011625080659|3|1|1|5
1502907057|0|0|1|1
624593050|0|0|1|1
100004738278267|0|1|0|1
100000434591878|0|0|1|1
100006553504037|0|1|0|1
100000895294851|0|1|1|2
100015201816882|0|0|1|1
1232187196|0|0|1|1
100027365700192|0|1|0|1
100001298254758|0|1|0|1
100002618049424|0|0|1|1
100002973649719|1|1|0|2
100001241614902|0|1|0|1
100000130033999|1|0|0|1
100000666456151|1|0|0|1
100014398443264|0|0|1|1
100014699588227|0|0|1|1
100001117923535|1|0|0|1
